LCD;RNID;N1ID;N2ID;NAME
22066;270;8946;;Rodersdorf
28719;488190;488264;;Feldlistrasse
21573;314;3216;;Geschinen
28722;;488190;;Zürcherstrasse
19589;270;8992;;Montcherand
22600;314;460;;Baden
25877;314;4108;;Galttfelden-Ost
24776;314;4960;;Flawil
22992;270;3526;;Beromünster
20629;270;9102;;Hermenches
16896;270;7916;;Niederried b. K.
12942;314;2408;;La Motta
24568;270;4164;;Schönengrund
35533;522521;522509;;Strada da Carona
31846;504738;496251;;Route de Lausanne
10408;314;528354;;Zürich-Altstetten
21894;270;6304;;Hessigkofen
24078;270;8788;;Winkel
19792;270;6996;;Damvant
35168;520687;485882;;Bahnhofstrasse
30178;495850;495795;;Route de Caux
12116;314;662;;Appenzell
22261;314;5098;;Kappel
21378;270;7712;;Vira Gambarogno
24023;314;2542;;Frauenfeld
30175;495821;495795;;Route de Caux
28777;488658;314;;Hauptstrasse
27698;314;369078;;Zürich - Wiedikon
10312;;1048;;Freiburg-Süd
23693;270;7126;;Dällikon
22699;270;4818;;Hofstatt
36024;524699;524315;;Rue du Collège
16502;270;1828;;Lengnau
31381;501787;501660;;Kannenfeldplatz
29056;490261;490286;;Soodstrasse
30283;496479;496471;;Rue Du Grand Pont
10267;;894;;Mägenwil
26527;270;540;;Bioggio
20930;270;1142;;Maienfeld
28118;484655;484622;;Schlösslistrasse
29370;485882;526875;;Paradeplatz
22753;270;2628;;Entlebuch
23005;270;6360;;Leutwil
26502;314;3324;;Polmengo
21816;270;8864;;Chemin
26633;270;5856;;St-Romain
25372;;2082;;Chauderon-Tunnel
30803;499344;499251;;Rue de Montbrillant
11606;314;3302;;Giubiasco
31199;501237;501268;;Delsbergerallee
21990;270;8876;;Massongex
11776;314;1934;;Rubigen
20230;270;4660;;Heitenried
23760;270;1674;;Altdorf
20780;270;10428;;Vallatscha
35233;508981;508973;;Schädrütistrasse
32551;508387;508376;;Alte Baarerstrasse
24787;270;5454;;Schwarzenbach
28344;483466;483417;;Schwarzenburgstrasse
11464;314;758;;Coppet
21395;270;6352;;Camignolo
17498;270;3490;;Burgdorf
22438;270;1458;;Arisdorf
23348;270;3050;;Hätzingen
10296;;968;;Wil
31438;502470;502460;;Freie Strasse
36007;524773;524165;;Rue du Grenier
27140;270;7634;;Buitonnaz
16582;270;6120;;Wiler b. U.
21541;270;6702;;Arogno
16649;270;7776;;Gondiswil
32370;488168;507164;;Frauenfelderstrasse
26453;270;564;;Biasca
22388;314;1668;;Rheinfelden
24472;270;4124;;Aadorf
24670;270;1160;;Oberriet
29743;483916;491842;;Sihlhölzlistrasse
20106;270;4646;;Grolley
21529;270;520;;Mendrisio
36363;;434;;Spiez
30028;495081;495061;;Route De Bourguillon
21805;270;8360;;Lourtier
10009;;820;;Verzweigung Kerzers
21801;270;5328;;Le Châble
27739;314;1504;;Schiers
31050;500456;500478;;Rue de Carouge
30929;498832;499826;;Rue de Montchoisy
24003;314;2938;;Riedt
23610;314;1730;;Adlikon
16907;314;5040;;Laupen
11532;314;2556;;Engwilen
28191;483909;485264;;Talackerstrasse
36276;492385;490663;;Wipkingerplatz
22434;270;3964;;Rickenbach
26756;270;10260;;Cagiallo
14834;314;3476;;Nennigkofen
30045;495161;495148;;Avenue du Midi
30618;497830;497755;;Avenue de Cour
11838;314;2984;;Wattwil
16595;270;7528;;Recherswil
32612;508701;486348;;Hirschengraben
10496;;1576;;Effingen
27273;270;6028;;Talacher
22734;270;9778;;Oberwilen
19334;314;4440;;Carouge Rondeau
25017;270;2934;;Weinfelden
16637;270;10390;;Busswil b. M.
14827;314;3454;;Galmiz
17379;270;440;;Frutigen
24192;270;2554;;Hefenhausen
28279;485363;485215;;Mittlere Strasse
27362;344;354;;La Pãla
16743;270;3490;;Burgdorf
22418;270;5850;;Zeglingen
20653;270;6788;;Malapalud
21340;270;5962;;Losone
17075;270;9940;;Thierachern
28343;483466;486144;;Ulmiz-Strasse
32049;505839;505850;;Avenue de Tourbillon
24814;270;8768;;Ganterschwil
25919;314;4698;;Moillesulaz
23459;270;3732;;Heiligkreuz
26626;314;5346;;Turin
22824;270;3370;;Nottwil
27728;314;6156;;Gudo
31274;501680;501696;;Lothringerplatz
20995;270;6758;;Champfèr
24089;270;5470;;Bassersdorf
27182;270;7800;;Greich
27458;;364468;;Hof-Tunnel
25677;270;9806;;Hemmental
31015;500288;1758;;Route de Malagnou
27604;270;368637;;Douvaine
28252;483647;485673;;Allmendstrasse
31270;501657;501678;;Elsässerstrasse
27399;;868;;Gunzgen-Nord
28192;483909;485181;;Hohmadstrasse
23334;314;5436;;Euthal
29693;490205;490227;;Giesshübelstrasse
31268;501657;501660;;Kannenfeldplatz
27678;314;369090;;Zürich - Bellevue
11965;314;2824;;Domat/Ems
26769;314;4956;;Cassarate
35616;521984;522900;;Strada Regina
35454;521402;521984;;Via Lugano
24107;314;3092;;Feldmeilen
10510;314;484;;Wädenswil
23765;270;10270;;Ebringen
21147;10884;10894;;Augio
10431;;1432;;Reiden
11617;314;1274;;Chiasso
35968;524528;524547;;Rue du Doubs
24848;270;8702;;Kalthäusern
24287;270;7454;;Rumlikon
20140;270;6132;;Lossy
21861;270;6274;;Les Plans-sur-Bex
24987;270;5376;;Schönenbaumgarten
25151;270;7952;;Stehrenberg
12137;314;5384;;Stechelberg
20993;270;3680;;Promontogno
27783;314;369684;;Silvaplana-Tunnel
35929;524095;524198;;Rue des Crêtets
31800;504489;504483;;Route de Payerne
29868;494280;491025;;Bremgartnerstrasse
26328;;896;;Birrhard
20103;270;5524;;Prez-vers-Noréaz
20108;270;4624;;Givisiez
24962;270;2862;;Güttingen
22056;270;5734;;Witterswil
19389;270;6922;;Founex
12264;314;4236;;Susten
12868;270;6734;;Chalais
30039;495133;495118;;Route de la Fonderie
31384;501787;502222;;Schlachthofstrasse
20461;270;9678;;Villars-Bramard
17030;270;6184;;Gerzensee
17017;270;4368;;Belp
21676;270;7862;;Grimisuat
26649;270;7408;;Saillon
35434;522070;522082;;Via Pedevilla
22003;270;5084;;Derendingen
29987;494357;504163;;Grabenstrasse
30259;496239;496351;;Chemin de la Roche
10094;;1640;;Verzweigung Reichenburg
28748;488466;488481;;Speicherstrasse
36304;506589;489497;;Ringstrasse
25426;270;4880;;Biaufond
10619;;1858;;Werft
10479;;364683;;Muttenz-Süd
26596;270;5768;;Albinen
28744;488379;488366;;Rorschacher Strasse
32333;488190;485882;;Bahnhofstrasse
25710;314;2756;;Klus
22881;270;10744;;Mühlethal
25766;270;4638;;Pratzey
21351;716;730;;Verscio
24044;270;2914;;Unterschlatt
25844;270;5852;;Oltingen
31265;501627;501596;;Sankt Johanns-Ring
17424;270;10660;;Wiggiswil
17006;270;9194;;Obermuhlern
26021;314;5408;;Rumeling
16943;314;5318;;Rohrbach-Graben
25661;270;8078;;Müswangen
24880;314;692;;Dippishausen
21904;270;8936;;Aetingen
29854;489702;494231;;Oberdorfstrasse
32362;507336;485882;;Bahnhofstrasse
20599;270;5552;;Chanéaz
20705;270;8580;;Leysin
28271;485775;485673;;Allmendstrasse
31810;504570;504573;;Route de Moudon
23547;270;4456;;Mettmenstetten
26630;270;5350;;Basse-Nendaz
35842;522929;522907;;Via Bioggio
12113;314;646;;Neu St. Johann
25575;270;9702;;Glaend
19435;314;4308;;St-Livres
23025;270;3584;;Ballwil
25382;270;282;;Mandement
19498;270;10512;;Lussy-sur-Morges
25967;270;7300;;Estavannens
27597;270;8466;;St-Cierges
12162;314;620;;Wiesen
24248;270;1912;;Volketswil
24276;270;4586;;Fehraltorf
19489;270;5054;;Féchy
20898;270;7106;;Dürrboden
20608;270;10280;;Nonfoux
25012;270;6200;;Andhausen
30008;494971;494981;;Route de Tavel
23012;314;4544;;Dietwil
24391;314;1894;;Schmerikon
11145;;364442;;Murgwald-Tunnel
31323;501941;501256;;Leimgrubenweg
23397;270;1892;;Tuggen
32183;495351;498886;;Avenue de France
28774;488414;488421;;Schönbüelstrasse
11393;314;360;;Chateau-d'Oex
23301;314;3056;;Nidfurn
27592;314;368447;;H9 - Centre commercial Riviera
17596;270;5078;;Aeschi
19631;8342;10776;;Le Prévoux
26315;;770;;St-Prex
21028;314;1098;;Nufenen
16992;270;5188;;Riggisberg
23824;270;5034;;Neftenbach
12041;314;3434;;Sembrancher
12855;270;4214;;Evionnaz
16691;314;4790;;Rüegsbach
25060;270;7256;;Hegi
10222;;758;;Coppet
36229;490821;490885;;Thurgauerstrasse
29395;491822;490097;;Alfred-Escher-Strasse
30156;495734;495723;;Route du Cheval Blanc
11209;;870;;Gunzgen-Süd
19346;270;744;;Bernex
21384;270;7738;;Carena
21524;270;6818;;Cabbio
27378;270;6448;;Blignou
29396;491822;491793;;Stockerstrasse
28378;486331;483234;;Laupenstrasse
22426;270;9626;;Hellikon
21969;270;7402;;Branson
28015;484416;484425;;Ländtestrasse
30474;497530;497540;;Place de la Riponne
12877;270;10090;;Bürchen
16476;270;6136;;Bellelay
31243;501199;501510;;Steinengraben
24591;270;9732;;Büchel
26896;314;2644;;Pré-Neuf
28497;483281;483530;;Freiburgstrasse
32350;488190;507296;;Oberkirchstrasse
24388;270;1756;;Neuhaus
22082;270;5186;;Therwil
23217;314;2024;;Sarnen
21766;270;9158;;Vernamiège
22505;270;4610;;Remigen
11902;314;2614;;Trubschachen
20193;314;2716;;Uebewil
24092;270;6110;;Brütten
11343;314;720;;Ponte Brolla
23467;270;6026;;Neuägeri
10707;;2088;;Chexbres
12019;314;3160;;Laufen
24623;270;6518;;Ernetschwil
30450;497426;497398;;Chemin De Rovéréaz
30576;497998;496398;;Avenue de Rumine
27291;10838;8264;;Klosters-Platz
29689;490383;493438;;Friesenbergstrasse
32673;489560;509006;;Maihofstrasse
30606;497769;497820;;Avenue William Fraisse
12108;314;664;;Waldstatt
29737;490390;493527;;Bertastrasse
25405;270;258;;Neuenburg
23856;270;5044;;Gächlingen
20834;270;10312;;Salouf
27493;314;367670;;Liestal-Altmarkt
11230;;804;;Rose de la Broye
23238;270;9750;;Edlisried
32256;506819;506803;;Fürstenwaldstrasse
25380;270;6148;;Bossy
23608;314;4334;;Otelfingen
27133;270;7798;;Betten
22146;270;7616;;Fulenbach
35428;521222;521206;;El Stradún
29688;490383;490361;;Birmensdorferstrasse
29657;493274;490537;;Altstetterstrasse
29816;491444;491438;;Tobelhofstrasse
17157;270;2492;;Hindelbank
25424;270;4512;;Courroux
21687;270;9994;;Chandolin
35438;521984;522041;;Via Ospedale
17343;270;458;;Brünigen
32470;503878;504327;;Alpenstrasse
20116;314;336;;Courtepin
10014;1250;754;;Verzweigung le Vengeron
25789;270;9076;;Lugnorre
23652;270;1828;;Lengnau
25290;314;2524;;Dintikon
12767;304;306;;La Cure
10380;;1222;;Delsberg-West
22415;270;1452;;Sissach
24190;270;8106;;Helsighausen
16387;314;4286;;Achseten
17550;314;2500;;Seeberg
28426;486753;527060;;Landdorfstrasse
17233;270;10718;;Trimstein
30172;495795;495850;;Route du Bugnon
23211;270;9686;;Perlen
21772;270;10472;;Mayens de Nax
19689;270;6648;;La Côte-aux-Fées
14828;314;3456;;Fräschels
28872;488201;488188;;Bildweiherstrasse
22397;314;4268;;Gelterkinden
31234;501456;526976;;Markthallenbrücke
19323;314;4702;;Chêne-Bougeries
27375;270;6444;;Botyre
12035;314;3246;;Trun
36035;525029;524353;;Rue de Bel-Air
27173;;1992;;Leissigen-West
12758;270;762;;Gland
25000;270;7330;;Graltshausen
26320;;1310;;al Motto
24998;270;7328;;Mattwil
30711;498654;498839;;Quai de Cologny
31495;501774;501759;;Dreirosenstrasse
16843;270;4280;;Bühl
19288;270;6872;;Coffrane
29651;493249;493238;;Dachslernstrasse
22381;270;872;;Rothrist
28162;485156;485181;;Hohmadstrasse
23661;270;6056;;Böbikon
22199;314;4406;;Reigoldswil
26613;270;9084;;Grimentz
30457;497450;496795;;Route d'Oron
29943;494671;494645;;Pfäffikerstrasse
20158;270;3924;;Cressier
23171;270;5750;;Obfelden
10437;270;1412;;Sempach
16817;270;1812;;Le Landeron
31349;502069;488324;;Dufourstrasse
35826;523042;523354;;Via Giacomo e Filippo Ciani
29134;489977;490776;;Tramstrasse
21336;270;5962;;Losone
26699;270;3446;;Vouvry
16871;270;1948;;Münchenbuchsee
35752;523607;523596;;Riva Giocondo Albertolli
11349;314;2776;;Locarno
12854;270;10528;;Torgon
36358;;5630;;Schaffhausen-Herblingen
20273;314;4640;;Hauteville
17371;270;9578;;Kiental
12717;10898;10238;;Tesserete
27828;;8028;;Innerberg
12416;314;736;;Lausanne
23966;270;4830;;Uster
22120;270;10736;;Arboldswil
31386;502215;501787;;Flughafenstrasse
36267;497594;496838;;Avenue De Beaulieu
32229;506671;506715;;Araschgerstrasse
32772;504327;508899;;Schweizerhofquai
12107;314;664;;Waldstatt
10781;;10874;;Martigny-Expo
31158;500353;500268;;Rue des Deux Ponts
19585;270;6488;;Agiez
14935;;1484;1490;Basel-Kleinhüningen
36280;490497;490474;;Hohlstrasse
19969;270;5938;;Arrissoules
21958;270;10154;;St-Pierre-de-Clages
23737;270;7248;;Hüntwangen
26370;;1162;;Kriessern
31727;504163;485882;;Bahnhofstrasse
32368;488168;507398;;Reutenenstrasse
22901;270;9532;;Traselingen
25583;270;7942;;Niederwil
24347;270;7380;;Ringwil
21907;270;7644;;Aetigkofen
16899;270;6288;;Wileroltigen
20729;270;6398;;La Chiésaz
19165;270;6640;;Cugy
29906;494497;489560;;Zürichstrasse
28940;489567;489557;;Wilstrasse
20890;270;234;;Glarus
24155;270;5474;;Waltalingen
23311;270;3350;;Ibach
17387;270;5712;;Geils
35235;508951;508973;;Schädrütistrasse
35499;522338;521531;;A Torascia
25813;270;5562;;Peney
31487;502851;502087;;Riehenring
27984;484219;484228;;Brunnadernstrasse
17554;314;2506;;Bützberg
25006;270;690;;Siegershausen
21206;270;3246;;Trun
22515;270;4602;;Mettau
23586;314;4096;;Rekingen
35942;524116;524505;;Rue Numa Droz
31984;505488;526933;;Barenbergstrasse
12096;314;3644;;Vinadi
17462;314;2484;;Frauenkappelen
19466;270;9044;;St-Oyens
17534;270;8592;;Leissigen
29392;491989;489668;;Hottingerstrasse
30668;498566;498585;;Avenue de l'Amandolier
19742;314;4074;;Courchavon
12087;314;3618;;St. Moritz
17170;270;6414;;Ittigen
24404;314;3010;;Dietfurt
35693;521166;523315;;Viale Cassone
28123;484927;484953;;Georg-Friedrich-Heilmann-Platz
22604;314;4316;;Busslingen
25647;314;5612;;Oberglatt
21997;314;5110;;Ollon
10056;;988;;Verzweigung Meggenhus
35391;526517;526515;;Via Melirolo
36339;;1916;;Wangen
31813;496251;496287;;Route d'Yverdon
29564;492548;492555;;Käshaldenstrasse
17313;270;9904;;Eriz
24511;270;3514;;Zell
24560;270;8000;;Hemberg
20896;270;626;;Davos Dorf
24149;270;2914;;Unterschlatt
31173;501121;501131;;Steinbühlallee
24758;270;4392;;Hueb
24885;270;2936;;Bürglen
23130;314;4542;;Inwil
27547;314;1218;;Delsberg-Ost
30596;495250;496632;;Avenue de Provence
19474;270;6312;;Montricher
36262;486115;485174;;Adlerstrasse
19846;270;6594;;Villars-le-sec
28949;489617;489634;;Katzenschwanz-Strasse
17189;270;7972;;Utzigen
20562;270;6768;;Auboranges
10690;;2004;;Brienz
31762;483610;503822;;Buchthalerstrasse
17457;2390;2402;;Feutersoey
20418;270;8964;;Middes
31579;503354;501152;;Neubadstrasse
31221;501282;501363;;Aeschengraben
23388;314;1892;;Tuggen
16698;314;4786;;Kleindietwil
16976;270;5318;;Rohrbach-Graben
11782;314;1918;;Thun
35637;523001;527789;;Piazza Molino Nuovo
12762;2366;2372;;Gimel
20388;270;5880;;Cottens
22656;270;4896;;St. Urban
12247;314;2550;;Pfyn
23964;270;5102;;Mönchaltorf
19835;270;9470;;Bressaucourt
16371;314;4002;;Kienholz
10107;;1704;;Verzweigung Blegi
17547;270;1950;;Schüpfen
27076;1678;1374;;Verzweigung Altdorf
16390;314;4376;;Frienisberg
20148;314;5028;;Schiffenen
36091;525192;525280;;Rue de l'Ecluse
17203;270;4784;;Biglen
19257;270;2566;;Couvet
21271;270;7046;;Monti di Ditto
25537;270;1576;;Effingen
32598;508522;508624;;Eichwilstrasse
35546;522589;521166;;Via Cantonale
19768;270;3146;;Montfaucon
30129;495575;495591;;Rue Gambetta
23831;270;8272;;Nürensdorf
23572;270;3866;;Adliswil
29631;490455;490437;;Seebahnstrasse
28988;489800;489877;;Bellevueplatz
22999;270;3600;;Birrwil
24419;270;2962;;Wila
35244;520999;508775;;Seetalstrasse
28757;488407;488544;;Rickstrasse
17091;270;10380;;Uetendorf
31196;501237;501249;;Emil Frey-Strasse
25356;314;518;;Gaggiolo
16868;270;3012;;Bütschwil
21242;270;8834;;Dandrio
19656;270;1786;;Areuse
12295;314;214;;Zug
20832;270;610;;Tiefencastel
21410;270;10240;;Origlio
24418;270;6124;;Sternenberg
28831;488963;488971;;Spinnereistrasse
26680;314;3440;;Tardys
21142;270;10436;;Zervreila
19608;270;9316;;La Mothe
19208;270;5056;;Vich
24001;314;2244;;Eschikofen
23535;314;5624;;Vollenweid
19596;270;8674;;Sergey
10455;;1370;;Erstfeld
11757;314;3816;;Moutier
31788;503960;503950;;Schweizersbildstrasse
22890;314;3594;;Ermensee
22451;270;7596;;Wölflinswil
29980;494462;485264;;Talackerstrasse
11190;;1338;;Piottino-Tunnel
30133;495591;495575;;Rue du Lac
16969;314;5190;;Gurnigel
20011;270;7182;;Mézery-près-Donneloye
23244;270;5254;;St. Jakob
25731;270;4810;;Enggenhuetten
20259;270;8850;;Chésalles
19925;270;7154;;Portalban
17015;270;4752;;Kehrsatz
29120;490683;490698;;Nordstrasse
23393;270;8210;;Starrberg
25439;270;5002;;Mézières
30886;498772;499698;;Viaduc de l'Ecu
27737;314;1500;;Sand
24370;314;5430;;St. Margarethen
24766;314;968;;Wil
36341;;1912;;Volketswil
29281;489914;489688;;Rämistrasse
22721;314;4970;;Werthenstein
31964;505398;505350;;Neue Jonastrasse
12630;314;1804;;St-Blaise
10204;10870;2590;;Kerzers-West
14849;314;3914;;Concise
14864;;2582;;Gals
24138;270;10638;;Dinhard
27175;;1998;;Därligen-West
26478;270;8976;;Aurigeno
17194;270;2594;;Gümligen
22197;314;4402;;Nunningen
30869;499632;499462;;Rue Pestalozzi
16450;270;9350;;Les Prés-d'Orvin
20051;270;2456;;Lucens
28059;484615;484602;;Orpundstrasse
10054;;954;;Verzweigung Winterthur-Ost
23462;270;7532;;Portels
24025;270;9948;;Seuzach
22006;270;7528;;Recherswil
32436;501871;507767;;Hagenbucherstrasse
19310;270;10052;;Enges
22851;270;8278;;Knutwil
36291;489997;489982;;Wehntalerstrasse
16404;314;4750;;Toffen
20071;314;4626;;Belfaux
16826;270;2586;;Ins
21360;270;718;;Camedo
16819;270;2586;;Ins
20671;270;6178;;Corcelles-sur-Chavornay
30379;495020;497104;;Route de Mollie-Margot
35565;522690;522610;;Viale Giuseppe Cattori
29405;491893;485882;;Bahnhofstrasse
32762;508790;509365;;Hirtenhofstrasse
22130;314;1452;;Sissach
19758;314;5390;;Ocourt
28531;483459;483417;;Schwarzenburgstrasse
23774;314;2890;;Neuparadies
21967;270;10156;;Grugnay
27931;483750;483725;;Laubeggstrasse
25471;314;3984;;Stilli
31880;504764;504896;;Rue des Philosophes
24870;314;2864;;Münsterlingen
28821;488594;488925;;Heiligkreuzstrasse
26933;270;369515;;Obersaxen Meierhof
22186;314;3832;;Laupersdorf
22951;270;3528;;Menziken
25604;270;4458;;Hedingen
35878;524123;524528;;Rue du Docteur Coullery
31732;503953;504198;;Spitalstrasse
11548;314;3366;;Olten
14800;314;3406;;Basel-Weil HS
28693;488009;1962;;Bernstrasse
30995;1758;499945;;Chemin du Velours
20502;270;8560;;Montévraz
24363;314;846;;Kirchberg
21829;270;10012;;Champex
27205;270;9400;;Peney-le-Jorat
24429;270;10202;;Schurten
14911;314;3388;;Unterer Hauenstein
24278;270;7456;;Theilingen
16732;270;508;;Oberdorf
27380;270;7666;;Niedergampel
24225;270;1870;;Hinwil
28097;484820;484559;;Brüggstrasse
36072;525181;525192;;Ruelle William Mayor
24341;270;5446;;Bäretswil
24134;270;5718;;Welsikon
24310;270;4582;;Wetzikon-Kempten
17087;270;5208;;Oberstocken
31759;503999;490698;;Nordstrasse
19175;270;5982;;Clarmont
30103;495118;495133;;Route De La Glâne
20320;270;6800;;Puidoux
23111;314;2978;;Aesch
26463;314;580;;Torre
22763;270;3844;;Kägiswil
21843;270;8590;;Les Granges
10508;;1622;;Horgen
28524;487265;487245;;Kirchstrasse
29384;486348;489688;;Rämistrasse
25271;270;7444;;Rossura
22446;270;9126;;Schupfart
36415;2180;532067;;Aarau-Telli
11970;314;1078;;Pian S. Giacomo
10500;369746;1594;;Urdorf-Süd
23909;314;5602;;Nänikon
29283;485306;489914;;Gloriastrasse
11713;314;1780;;St-Aubin
30353;496880;496251;;Route de Lausanne
11657;314;1638;;Lachen
19461;270;766;;Rolle
10153;2224;1302;;Verzweigung Lugano-Nord
35184;520736;509006;;Maihofstrasse
36258;526539;521166;;Via Cantonale
11709;314;3896;;Echallens
30854;499567;499320;;Rue des Pâquis
20488;270;9332;;Gillarens
21027;314;2810;;Cabbiolo
19581;270;9442;;Bofflens
24017;314;4534;;Oberstammheim
10280;2194;2196;;Airolo-Nufenen
11219;;700;;Neuenkirch
16941;314;4654;;Schwarzenburg
17055;314;5208;;Oberstocken
25124;270;9186;;Niederhelfenschwil
23153;270;1938;;Muri
21428;270;8872;;Savosa
10449;;1384;;Stansstad
23035;270;6484;;Lieli
20535;270;6764;;Les Paccots
17499;270;2202;;Unterseen
24125;270;7332;;Limberg
31498;502920;501774;;Klybeckstrasse
28103;484712;484820;;Bermenstrasse
29226;491220;491259;;Franklinstrasse
19516;270;9614;;Monnaz
16626;314;2508;;Langenthal
16696;314;4796;;Oeschenbach
36369;314;528523;;Autoverlad Kandersteg
30644;498353;495365;;Rue Saint-Pierre
30554;497899;497888;;Quai de Belgique
31406;502330;484570;;Blumenrain
27538;;4450;1486;Perly
24238;270;1912;;Volketswil
30090;495416;495020;;Route de Berne
29222;491259;491220;;Gubelhangstrasse
31853;504710;504699;;Rue de Neuchâtel
29862;490361;485882;;Bahnhofstrasse
32153;506355;506015;;Route des Ecussons
29402;491786;491893;;Uraniastrasse
22635;270;4312;;Fislisbach
16937;270;7504;;Albligen
19248;270;5564;;Vuiteboeuf
12331;314;1702;;Cham
30222;496129;496104;;Route des Prévondes
36062;525136;525125;;Route des Falaises
16389;314;4374;;Ortschwaben
27264;314;3836;;Rudenz
10182;314;2634;;Malters
12073;314;3552;;Schöftland
17322;270;1918;;Thun
20835;270;3710;;Cunter
29661;493169;493274;;Rautistrasse
26834;314;526;;Genestrerio
12104;314;3808;;Courtelary
29927;489511;494364;;Gschwaderstrasse
16337;314;2602;;Zäziwil
22442;270;1570;;Mumpf
20267;314;2708;;Vuippens
20415;314;5148;;Romont
23563;270;3866;;Adliswil
22018;270;856;;Deitingen
28637;487769;485934;;Gerberngasse
25981;314;492;;Goldau
32566;508464;508449;;Horwerstrasse
25592;270;4332;;Wettingen
25746;314;358;;La Sionge
12827;5260;1918;;Thun
21159;270;10460;;S. Guisep
20582;270;8480;;Belmont-sur-Lausanne
27627;;368750;;Gampel/Steg-West
32509;490747;508129;;Blasenbergstrasse
21487;270;5858;;Anzonico
17397;270;4908;;Horboden
23631;270;9370;;Regensberg
24118;270;5450;;Grüningen
25068;270;2854;;Egnach
27516;;367940;;Schönthal-Tunnel
36108;525359;525367;;Avenue des Alpes
